name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"arnim-das-loch","ger000407","Arnim","0","Das Loch oder Das wiedergefundene Paradies","Ein Schattenspiel","","1811","22","false","0.85041380188439","0.3593073593073593","1.7532467532467533","esel","7.545454545454546","3","1811","1813","18","22","1","6","15","","1","1811","17","1","2","6781","5934","246","1","811"
"arnim-halle","ger000301","Arnim","0","Halle","Ein Studentenspiel in drei Aufzügen","","1811","81","false","0.8810611079095322","0.145679012345679","2.022530864197531","cardenio","11.654320987654321","4","","1811","61","81","14","57","10","","1","","49","1","3","47644","46628","2565","1179","906"
"arnim-jerusalem","ger000195","Arnim","0","Jerusalem","Ein Pilgerabenteuer","","1811","72","false","0.8949685978800663","0.20852895148669798","1.8507005253940456","sidney","14.805555555555555","3","","1811","52","72","15","50","7","","2","","13","1","0","29244","28803","1725","784","866"
"arnim-marino-caboga","ger000270","Arnim","0","Marino Caboga","Dramatische Erzählung in drei Handlungen","","1826","22","false","0.805738937704882","0.6017316017316018","1.2722513089005236","several characters","12.636363636363637","2","","1826","19","22","2","15","5","","2","","4","0","3","15415","15265","716","331","191"
"auenbrugger-der-rauchfangkehrer","ger000193","Auenbrugger","0","Der Rauchfangkehrer oder Die unentbehrlichen Verräther ihrer Herrschaften aus Eigennutz","Ein musikalisches Lustspiel in drey Aufzügen","Comedy","1781","20","false","0.8268016297428062","0.45263157894736844","1.5947368421052632","herr_von_baer","8.6","3","1781","","18","20","6","10","4","","1","","50","5","3","15982","14885","3191","652","430"
"avenarius-faust","ger000278","Avenarius","0","Faust","Ein Spiel","","1919","95","false","0.9516021045030358","0.148488241881299","1.81531393568147","faust","13.957894736842105","3","","1919","77","95","6","79","10","","2","","12","1","5","26474","25654","3543","94","3008"
"ayrenhoff-der-postzug","ger000211","Ayrenhoff","0","Der Postzug oder die noblen Passionen","Ein Lustspiel in zween Aufzügen","Comedy","1769","11","false","0.8207792207792207","0.7636363636363637","1.2363636363636363","die_baroninn","7.636363636363637","2","","1769","10","11","3","8","0","","1","","28","0","2","14084","13700","583","725","0"
"ayrenhoff-virginia","ger000282","Ayrenhoff","0","Virginia oder Das abgeschaffte Decemvirat","Trauerspiel in vier Aufzügen","Tragedy","1790","21","false","0.8257055502853823","0.48095238095238096","1.5380952380952382","ruffus|quintus","9.619047619047619","3","","1790","18","21","3","9","9","","1","","29","0","4","16583","15031","908","0","2247"
"baeuerle-die-buerger-in-wien","ger000355","Bäuerle","0","Die Bürger in Wien","Lokale Posse in drei Akten","Comedy","1813","19","false","0.8571968193485222","0.5321637426900585","1.4678362573099415","staberl","9.578947368421053","2","1813","1820","18","19","4","13","2","","1","","50","2","3","16210","15686","1204","642","52"
"baeuerle-doktor-fausts-mantel","ger000216","Bäuerle","0","Doktor Faust's Mantel","Ein Zauberspiel mit Gesang in zwey Acten","","1817","27","false","0.7276554237338552","0.2792022792022792","1.8061538461538462","winter","7.2592592592592595","3","1817","1819","21","27","5","16","6","","2","","52","1","2","17651","16564","2683","602","259"
"baggesen-der-vollendete-faust","ger000555","Baggesen","0","Der vollendete Faust oder Romanien in Jauer","Ein dramatisches Gedicht in drei Abtheilungen","Comedy","1808","162","false","0.8597502474230897","0.09899547580707001","2.647007322508755","hans_wurst_echo","15.938271604938272","5","","1836","62","162","24","133","5","","2","1808","101","1","12","49232","46491","5946","212","6461"
"bahr-das-konzert","ger000565","Bahr","0","Das Konzert","Lustspiel in drei Akten","Comedy","1909","16","false","0.9156593406593407","0.725","1.275","marie|jura|heink","10.875","2","1909","1909","15","16","11","4","1","","1","","3","2","3","38328","37703","11390","1727","0"
"ball-die-nase-des-michelangelo","ger000075","Ball","0","Die Nase des Michelangelo","Tragikomödie","Tragicomedy","1911","11","false","0.8632034632034632","0.6181818181818182","1.3818181818181818","michelangelo|torrigiano","6.181818181818182","2","","1911","10","11","0","9","2","","1","1908","4","0","0","10466","10408","519","0","1374"
"barlach-der-blaue-boll","ger000540","Barlach","0","Der blaue Boll","Drama","","1926","22","false","0.8803366568072452","0.44155844155844154","1.6233766233766234","grete","9.272727272727273","3","1926","1926","18","22","4","18","0","","1","1924/1926","7","1","0","21518","20724","1997","763","0"
"bauernfeld-buergerlich-und-romantisch","ger000027","Bauernfeld","0","Bürgerlich und Romantisch","Lustspiel in vier Akten","Comedy","1835","13","false","0.7429181929181929","0.5256410256410257","1.5384615384615385","sittig|baron","6.3076923076923075","3","1835","1837","10","13","5","8","0","","1","1835","51","0","4","18089","17502","1016","1156","9"
"bauernfeld-grossjaehrig","ger000134","Bauernfeld","0","Großjährig","Lustspiel in zwei Aufzügen","Comedy","1846","7","false","0.9238095238095239","0.8095238095238095","1.1904761904761905","spitz|hermann","4.857142857142857","2","1846","1846","6","7","2","5","0","","1","","25","0","2","13163","12861","1317","874","0"
"bauernfeld-industrie-und-herz","ger000185","Bauernfeld","0","Industrie und Herz","Lustspiel in vier Aufzügen","Comedy","1842","12","false","0.8152777777777778","0.3787878787878788","1.7727272727272727","hermine","4.166666666666667","3","1842","1847","9","12","1","11","0","","1","","38","0","4","14813","14347","1221","771","0"
"beer-der-paria","ger000455","Beer","0","Der Paria","Trauerspiel in einem Aufzuge","Tragedy","1823","10","false","0.6157142857142857","0.4444444444444444","1.6222222222222222","benascar","4","3","1823","1826","8","10","1","6","3","","1","","13","0","0","6693","6459","674","0","892"
"beer-struensee","ger000090","Beer","0","Struensee","Trauerspiel in fünf Aufzügen","Tragedy","1828","57","false","0.8183610716648031","0.12280701754385964","2.6467065868263475","ranzau","6.87719298245614","5","1828","1829","19","57","6","48","3","","2","1827","65","0","5","32519","31057","2763","136","3779"
"benedix-das-bemooste-haupt","ger000499","Benedix","0","Das bemooste Haupt oder Der lange Israël","Schauspiel in vier Aufzügen","","1839","15","false","0.8685551485551486","0.5428571428571428","1.457142857142857","strobel","7.6","2","1839","1840","14","15","3","12","0","","1","1838","46","1","9","17501","16958","1525","857","20"
"benedix-die-hochzeitsreise","ger000035","Benedix","0","Die Hochzeitsreise","Lustspiel in zwei Aufzügen","Comedy","1850","5","false","0.8666666666666666","0.8","1.2","edmund|hahnensporn","3.2","2","1850","1853","4","5","2","3","0","","1","1849","10","0","2","11130","10989","1557","510","0"
"benedix-die-luegnerin","ger000354","Benedix","0","Die Lügnerin","Lustspiel in einem Aufzuge","Comedy","1849","8","false","0.9404761904761905","0.8214285714285714","1.1785714285714286","moritz|constanze","5.75","2","1849","1851","7","8","3","5","0","","1","1848","8","0","0","6464","6302","708","360","0"
"benedix-doctor-wespe","ger000502","Benedix","0","Doctor Wespe","Lustspiel in fünf Aufzügen","Comedy","1842","12","false","0.8151455026455025","0.6666666666666666","1.3484848484848484","theudelinde|thekla","7.333333333333333","3","1842","1844","10","12","5","7","0","","1","1841","51","1","9","23310","22847","1656","1326","25"
"benkowitz-die-jubelfeier-der-hoelle","ger000314","Benkowitz","0","Die Jubelfeier der Hölle, oder Faust der jüngere","Ein Drama zum Anfang des neunzehnten Jahrhunderts","","1801","24","false","0.7985825517075518","0.3079710144927536","1.9202898550724639","satan","7.083333333333333","3","","1801","17","24","4","20","0","","1","","68","0","5","27726","26285","2623","993","7"
"berg-kalisch-berlin-wie-es-weint-und-lacht","ger000128","Berg","1","Berlin, wie es weint und lacht","Volksstück mit Gesang in 3 Aufzügen und 11 Bildern","","1858","35","false","0.6933825406005858","0.19663865546218487","2.0541082164328657","ferdinand","6.685714285714286","4","1858","1858","20","35","10","22","3","","2","","54","0","3","18624","17194","3779","636","477"
"bernard-faust","ger000242","Bernard","0","Faust","Große romantische Oper in drei Akten","","1816","22","true","0.8004584210079567","0.4458874458874459","1.5757575757575757","chor","9.363636363636363","3","1816","","19","22","7","12","3","","1","","46","9","3","10145","9458","1945","0","1434"
"birch-pfeiffer-die-walpurgisnacht","ger000151","Birch-Pfeiffer","0","Die Walpurgisnacht","Dramatisches Volksmärchen in vier Acten","","1830","26","false","0.8020790612895876","0.2","2.0553846153846154","else","5","4","1830","1866","19","26","9","13","4","","1","1827","42","0","4","17810","16944","3251","459","120"
"birch-pfeiffer-in-der-heimath","ger000268","Birch-Pfeiffer","0","In der Heimath","Original-Schauspiel in fünf Acten","","1865","18","false","0.8290388623721956","0.5294117647058824","1.522875816993464","rose","9","3","1865","1865","15","18","8","10","0","","1","","39","0","5","25238","24493","4202","861","0"
"birch-pfeiffer-johannes-gutenberg","ger000411","Birch-Pfeiffer","0","Johannes Gutenberg","Original-Schauspiel in drei Abtheilungen","","1835","14","false","0.6446145124716554","0.4065934065934066","1.6703296703296704","guttenberg","5.285714285714286","3","1835","1836","10","14","5","9","0","","1","1834","33","0","5","19071","18578","2981","359","34"
"birch-pfeiffer-pfeffer-roesel","ger000247","Birch-Pfeiffer","0","Pfeffer-Rösel oder Die Frankfurter Messe im Jahre 1297","Schauspiel in fünf Aufzügen","","1829","40","false","0.8337975207059822","0.41410256410256413","1.714102564102564","bandini|roesel","16.15","4","1829","1833","32","40","6","31","3","","1","","37","0","5","19919","18380","4849","446","18"
"birch-pfeiffer-vatersorgen","ger000092","Birch-Pfeiffer","0","Vatersorgen","Komisches Zeitgemälde in drei Akten","Comedy","1849","13","false","0.8634698634698635","0.5512820512820513","1.4487179487179487","krabbe|baron","6.615384615384615","2","1850","1849","12","13","4","9","0","","1","1849","45","0","3","20527","20131","3473","738","0"
"bleibtreu-ein-faust-der-that","ger000322","Bleibtreu","0","Ein Faust der That","Tragödie in fünf Akten","Tragedy","1889","23","false","0.9106144225945008","0.8300395256916996","1.1699604743083003","several characters","18.26086956521739","2","","1889","22","23","0","22","1","","1","","5","0","5","36295","35604","3036","1401","40"
"bleibtreu-weltgericht","ger000065","Bleibtreu","0","Weltgericht","Tragödie in 2 Theilen und 5 Akten","Tragedy","1888","49","false","0.9154854731600831","0.5051020408163265","1.4948979591836735","barras|talleyrand","24.244897959183675","2","1902","1888","48","49","6","39","4","","1","","5","0","5","17528","16945","3914","1061","19"
"blumenthal-im-weissen-roessl","ger000165","Blumenthal","1","Im weißen Rößl","Lustspiel in drei Aufzügen","Comedy","1898","36","false","0.8939895618607304","0.5555555555555556","1.4151260504201681","leopold","19.444444444444443","3","1898","1898","33","36","13","23","0","","2","","38","0","3","23477","22514","3154","1270","32"
"bodmer-odoardo-galotti-vater-der-emilia","ger000449","Bodmer","0","Odoardo Galotti, Vater der Emilia","Ein Pendant zu Emilia. In einem Aufzuge und Epilogus zur Emilia Galotti","","1778","6","false","0.38888888888888884","0.3333333333333333","1.7","odoardo","1.6666666666666667","3","","1778","3","6","3","3","0","","2","1773","6","0","0","5409","5333","117","74","6"
"borchert-draussen-vor-der-tuer","ger000476","Borchert","0","Draußen vor der Tür","Ein Stück, das kein Theater spielen und kein Publikum sehen will","","1947","16","false","0.8560606060606061","0.43333333333333335","1.6666666666666667","beckmann","6.5","3","1947","1947","12","16","4","9","3","","1","1947","7","7","0","18969","18439","627","546","38"
"borkenstein-der-bookesbeutel","ger000347","Borkenstein","0","Der Bookesbeutel","Ein Lustspiel von Drey Aufzügen","Comedy","1741","9","false","0.9523809523809523","0.8333333333333334","1.1666666666666667","agneta|susanna","6.666666666666667","2","1741","1742","8","9","5","4","0","","1","","27","0","3","18363","18089","295","566","3"
"bossdorf-bahnmeister-dood","ger000199","Boßdorf","0","Bahnmeister Dood","En nedderdüütsch Drama in fief Akten","","1919","4","false","1","1","1","several characters","3","1","1919","1919","3","4","2","2","0","","1","","5","0","5","19757","19322","3189","747","0"
"bossdorf-de-rode-uennerrock","ger000419","Boßdorf","0","De rode Ünnerrock","Nedderdüütsche Volkskomeedi in fief Akten","Comedy","1921","5","false","1","1","1","several characters","4","1","1921","1921","4","5","1","4","0","","1","","5","0","5","20281","19966","3869","1114","0"
"brachvogel-narziss","ger000473","Brachvogel","0","Narziß","Ein Trauerspiel in fünf Aufzügen","Tragedy","1856","35","false","0.8587271120532088","0.39663865546218485","1.6436974789915966","choiseul","13.485714285714286","3","1856","1857","28","35","9","25","1","","1","1855","44","1","5","21928","19117","3124","635","35"
"brandes-ariadne-auf-naxos","ger000048","Brandes","0","Ariadne auf Naxos","Ein Duodrama mit Musick","","1775","3","true","0","0.6666666666666666","1.3333333333333333","ariadne","1.3333333333333333","2","1775","","2","3","2","1","0","","1","","2","4","0","2472","1930","305","0","184"
"brandes-ino","ger000177","Brandes","0","Ino","Ein Melodrama","","1779","9","true","0.6555555555555556","0.3888888888888889","1.9444444444444444","chor","3.111111111111111","4","1779","1779","6","9","3","1","5","","1","1777","11","0","0","2468","2096","311","185","52"
"braun-von-braunthal-das-nachtlager-von-granada","ger000202","Braun von Braunthal","0","Das Nachtlager von Granada","Romantische Oper in zwei Aufzügen","","1834","11","true","0.8796536796536796","0.6909090909090909","1.309090909090909","jaeger|chor_der_hirten|gabriele","6.909090909090909","2","1834","","10","11","1","9","1","","1","","19","6","2","9227","8758","2556","0","1096"
"braun-von-braunthal-faust","ger000204","Braun von Braunthal","0","Faust","Eine Tragödie","Tragedy","1835","36","false","0.8225994684328017","0.23809523809523808","2.2111111111111112","faust","8.333333333333334","4","","1835","22","36","5","24","7","","1","","31","0","5","19300","18392","2491","0","2702"
"brawe-brutus","ger000472","Brawe","0","Brutus","Ein Trauerspiel in fünf Aufzügen","Tragedy","1768","7","false","0.7095238095238096","0.6190476190476191","1.380952380952381","brutus","3.7142857142857144","2","1770","1768","6","7","0","7","0","","1","1757/1758","34","0","5","12593","12267","262","0","1873"
"brawe-der-freigeist","ger000283","Brawe","0","Der Freigeist","Ein Trauerspiel in fünf Aufzügen","Tragedy","1758","6","false","0.3888888888888889","0.4666666666666667","1.6666666666666667","klerdon","2.3333333333333335","3","1759","1758","4","6","1","5","0","","1","1756/1757","32","0","5","20420","20240","428","326","0"
"brentano-die-gruendung-prags","ger000384","Brentano","0","Die Gründung Prags","Ein historisch-romantisches Drama","","1814","70","false","0.8873262538626238","0.6488612836438924","1.3511387163561077","stratka|wrschowetz|wlasta","44.77142857142857","2","","1814","69","71","27","38","5","","1","1812/1814","14","1","5","78035","71783","5569","0","9599"
"brentano-ponce-de-leon","ger000408","Brentano","0","Ponce de Leon","Lustspiel in fünf Aufzügen","Comedy","1803","37","false","0.7644662259751774","0.23123123123123124","1.895973154362416","ponce","8.324324324324325","4","1814","1803","27","37","8","28","1","","2","1801","122","1","5","39319","36332","3535","1735","248"
"bretzner-belmont-und-constanze","ger000339","Bretzner","0","Belmont und Constanze oder Die Entführung aus dem Serail","Eine Operette in drey Akten","","1781","11","false","0.6634199134199135","0.509090909090909","1.2432432432432432","pedrillo","5.090909090909091","2","1781","","8","11","2","9","0","","2","","22","1","3","8549","8235","949","273","408"
"buechner-dantons-tod","ger000085","Büchner","0","Dantons Tod","Ein Drama","","1835","103","false","0.8982694477249267","0.10184656386826575","2.460857409133271","danton","10.388349514563107","4","1902","1835","43","103","19","70","14","","4","1835","32","12","4","20263","19903","874","724","41"
"buechner-leonce-und-lena","ger000371","Büchner","0","Leonce und Lena","Ein Lustspiel","Comedy","1838","21","false","0.9364076399790685","0.41904761904761906","1.4615384615384615","praesident","8.380952380952381","3","1895","1838","16","21","3","16","2","","2","1836","11","8","3","8926","8693","648","282","18"
"buechner-woyzeck","ger000564","Büchner","0","Woyzeck","Ein Drama","","1837","30","false","0.7161782661782662","0.13793103448275862","1.9681978798586572","woyzeck","4","4","1913","1875","21","30","7","21","2","","3","1836/1837","49","24","0","10353","9425","848","411","101"
"bueschel-die-neue-messaline","ger000483","Büschel","0","Die neue Messaline","Trauerspiel in einem Akt","","1788","11","false","0.6636363636363636","0.2909090909090909","2.022222222222222","messaline|bella","2.909090909090909","4","","1788","5","11","2","9","0","","2","","14","0","0","4252","4121","93","85","0"
"bunge-der-trompeter-von-saekkingen","ger000219","Bunge","0","Der Trompeter von Säkkingen","Oper in 3 Akten, nebst einem Vorspiel","","1884","19","true","0.8760369661298455","0.631578947368421","1.368421052631579","conradin|werner","11.368421052631579","2","1884","","18","19","3","12","4","","1","","4","2","3","7637","7458","39","0","1315"
"busoni-doktor-faust","ger000542","Busoni","0","Doktor Faust","","","1920","40","true","0.928480427822533","0.4269230769230769","1.573076923076923","mephistopheles|faust","16.65","2","1925","1920","39","40","2","31","7","","1","","6","9","0","7031","6113","1560","252","427"
"busoni-turandot","ger000145","Busoni","0","Turandot","Eine chinesische Fabel nach Gozzi in zwei Akten","","1917","16","true","0.9259615384615384","0.6333333333333333","1.3916666666666666","kalaf","9.5","3","1917","1920","14","16","6","9","1","","1","","4","7","2","4506","4221","710","176","352"
"castelli-jeitteles-der-schicksalsstrumpf","ger000523","Castelli","1","Der Schicksalsstrumpf","Tragödie in zwei Akten","Comedy","1818","6","false","0.8388888888888889","0.7333333333333333","1.2666666666666666","kunigunde|roderich_i","3.6666666666666665","2","","1818","5","6","1","4","1","","1","","27","0","2","13852","12938","1504","14","2224"
"chezy-euryanthe","ger000433","Chézy","0","Euryanthe","Romantische Oper in drei Aufzügen","","1823","12","true","0.8410052910052911","0.6818181818181818","1.3181818181818181","adolar|chor|lysiart","7.5","2","1823","","10","12","4","6","2","","1","","25","18","3","8939","7778","2683","0","1046"
"chlumberg-die-fuehrer","ger000560","Chlumberg","0","Die Führer","Ein Schauspiel in vier Akten und einem Vorspiel","","1919","31","false","0.7221843884557357","0.22795698924731184","2.1763440860215053","bergmann","6.838709677419355","4","","1919","17","31","3","28","0","","1","","34","0","4","23692","23053","3552","1019","0"
"chlumberg-wunder-um-verdun","ger000562","Chlumberg","0","Wunder um Verdun","Dreizehn Bilder","","1930","115","false","0.9354811330980315","0.20549199084668193","2.2183066361556065","verron","23.42608695652174","4","1930","1931","61","115","13","85","17","","1","","13","0","0","26150","23904","4529","1158","9"
"collin-coriolan","ger000474","Collin","0","Coriolan","Ein Trauerspiel in fünf Aufzügen","Tragedy","1802","16","false","0.7598304473304472","0.425","1.575","coriolan","6.375","2","1802","1804","15","16","2","14","0","","1","","33","0","5","20006","19579","691","0","2838"
"cornelius-der-barbier-von-bagdad","ger000318","Cornelius","0","Der Barbier von Bagdad","Komische Oper in zwei Aufzügen","","1858","18","true","0.8390319556986223","0.48366013071895425","1.5163398692810457","kadi","8.222222222222221","2","1858","","15","18","3","12","3","","1","","20","11","2","7362","7001","1955","0","978"
"cronegk-codrus","ger000501","Cronegk","0","Codrus","Ein Trauerspiel in fünf Aufzügen","Tragedy","1758","10","false","0.8176190476190476","0.6","1.4222222222222223","elisinde|codrus","5.4","3","1760","1758","8","10","2","8","0","","1","1754","38","1","5","16736","16367","731","0","1874"
"cronegk-der-misstrauische","ger000068","Cronegk","0","Der Mißtrauische","Ein Lustspiel in fünf Aufzügen","Comedy","1760","7","false","1","1","1","several characters","6","1","1766","1760","6","7","2","5","0","","1","","35","0","5","25767","25499","883","749","0"
"dehmel-die-menschenfreunde","ger000236","Dehmel","0","Die Menschenfreunde","Drama in drei Akten","","1917","8","false","0.9107142857142856","0.8928571428571429","1.1071428571428572","several characters","6.25","2","1917","1917","7","8","1","7","0","","1","","3","0","3","15364","15199","1964","489","0"
"dehmel-michel-michael","ger000299","Dehmel","0","Michel Michael","Komödie in fünf Akten","Comedy","1911","35","false","0.8678830254712607","0.7126050420168067","1.2873949579831934","eulenspiegel","24.228571428571428","2","1911","1911","34","35","5","25","5","","1","1909/1910","6","0","5","18719","18099","4333","0","2017"
"delpons-der-ahnherr","ger000489","d'Elpons","0","Der Ahnherr","Schwank in Einem Aufzuge","Comedy","1819","4","false","1","1","1","several characters","3","1","","1819","3","4","0","4","0","","1","","10","0","0","3163","3024","237","177","0"
"devrient-die-gunst-des-augenblicks","ger000273","Devrient","0","Die Gunst des Augenblicks","Lustspiel in drei Akten","Comedy","1836","8","false","0.7714285714285714","0.6785714285714286","1.3214285714285714","landrath","4.75","2","1836","1836","7","8","2","6","0","","1","","41","0","3","18282","17702","2058","956","24"
"devrient-hans-heiling","ger000055","Devrient","0","Hans Heiling","Romantische Oper in drei Aufzügen und einem Vorspiel","","1833","17","true","0.8557716793010911","0.5588235294117647","1.4558823529411764","stephan","8.941176470588236","3","1833","","15","17","5","8","4","","1","","29","9","3","14069","12682","4269","156","1220"
"dohm-die-ritter-vom-goldenen-kalb","ger000567","Dohm","0","Die Ritter vom Goldenen Kalb","Lustspiel in 1 Akt","Comedy","1879","6","false","0.8333333333333334","0.6666666666666666","1.3333333333333333","herbert|hildegard","3.3333333333333335","2","1879","1879","5","6","2","4","0","","1","","14","0","0","9209","8827","1022","361","0"
"dohm-ein-schuss-ins-schwarze","ger000568","Dohm","0","Ein Schuß in's Schwarze","Lustspiel in einem Akt","Comedy","1878","6","false","0.6666666666666666","0.6666666666666666","1.4","several characters","3.3333333333333335","3","1879","1878","4","6","3","3","0","","1","","18","0","0","8551","8283","1210","375","5"
"dovsky-mona-lisa","ger000352","Dovsky","0","Mona Lisa","Oper in zwei Akten","","1915","20","true","0.9742690058479532","0.9421052631578948","1.0578947368421052","several characters","17.9","2","1915","","19","20","6","10","4","","1","","2","4","2","6161","6034","0","0","1044"
"droste-huelshoff-perdu","ger000077","Droste-Hülshoff","0","Perdu! oder Dichter, Verleger und Blaustrümpfe","Lustspiel in einem Akte","Comedy","1840","10","false","0.7857142857142858","0.6444444444444445","1.4","seybold","5.8","3","1939","1886","8","10","5","5","0","","1","1840","14","0","0","15199","14937","2670","772","10"
"eckartshausen-der-pudelhund","ger000524","Eckartshausen","0","Der Pudelhund","Ein Lustspiel in einem Aufzuge","Comedy","1800","8","false","0.7761904761904762","0.6071428571428571","1.3928571428571428","adolph","4.25","2","","1800","7","8","2","6","0","","1","","17","0","0","8525","8317","235","242","7"
"eichendorff-das-incognito","ger000335","Eichendorff","0","Das Incognito oder Die mehreren Könige oder Alt und Neu","Ein Puppenspiel","","1843","57","false","0.9334537003689793","0.32205513784461154","1.8803258145363408","koenig","18.035087719298247","3","","1901","41","57","3","49","5","","1","1840/1843","7","0","0","6119","5970","794","0","783"
"eichendorff-der-letzte-held-von-marienburg","ger000255","Eichendorff","0","Der letzte Held von Marienburg","Trauerspiel","Tragedy","1830","55","false","0.8261051701693765","0.26262626262626265","1.8545454545454545","heinrich_von_plauen","14.181818181818182","3","1831","1830","41","55","6","49","0","","1","","18","0","5","24596","24026","2330","73","2863"
"eichendorff-die-freier","ger000118","Eichendorff","0","Die Freier","Lustspiel in drei Aufzügen","Comedy","1833","11","false","0.8383838383838383","0.7636363636363637","1.2545454545454546","several characters","7.636363636363637","3","1849","1833","9","11","3","8","0","","1","","10","0","3","15820","15525","1630","479","493"
"engel-eid-und-pflicht","ger000262","Engel","0","Eid und Pflicht","Ein bürgerliches Trauerspiel in fünf Aufzügen","Tragedy","1776","11","false","0.8042568542568543","0.509090909090909","1.509090909090909","luise|madame_welldorf","5.090909090909091","3","1798","1803","9","11","3","8","0","","1","1776","37","0","5","17834","17540","1872","652","0"
"ertler-anna-iwanowna","ger000420","Ertler","0","Anna Iwanowna","Ein Schauspiel in drei Akten und einem Vorspiel als Oper vertont von Konrad Steckl","","1920","23","false","0.9263484798953907","0.8260869565217391","1.173913043478261","several characters","18.17391304347826","2","1920","1920","22","23","2","20","1","","1","1918/1919","4","0","3","24745","22937","6523","1113","23"
"ertler-belian-und-marpalye","ger000367","Ertler","0","Belian und Marpalye","Ein Traumspiel","","1924","25","false","0.8413949710420299","0.3933333333333333","1.65","der_fremde","9.44","3","1924","1924","21","25","4","20","1","","1","1922/1923","26","0","9","15615","12684","3953","525","0"
"ertler-das-spiel-von-doktor-faust","ger000052","Ertler","0","Das Spiel von Doktor Faust","Ein deutsches Stück im Volkston in einem Vorspiel und drei Akten","","1923","22","false","0.6632690541781451","0.19913419913419914","1.9210526315789473","hanswurst","4.181818181818182","3","1923","1923","12","22","3","16","3","","3","1922","51","0","3","15320","13892","1318","0","2026"
